start,miny,maxy,center,trend,amplitude
2018.09.21 06:35:00,2018.09.21 07:15:00,2018.09.21 08:40:00,2018.09.21 08:20:00,1.2843601642213588e-06,0.0008608536516952143
2018.09.21 07:45:00,2018.09.21 07:50:00,2018.09.21 09:20:00,2018.09.21 08:55:00,3.577475438785167e-05,0.000923713701907908
2018.09.21 07:05:00,2018.09.21 08:10:00,2018.09.21 10:35:00,2018.09.21 09:50:00,-1.562199403720562e-05,0.0005831267694990957
2018.09.21 07:55:00,2018.09.21 08:25:00,2018.09.21 09:30:00,2018.09.21 09:15:00,2.4158199265045475e-05,0.002168751667137493
2018.09.21 08:45:00,2018.09.21 08:50:00,2018.09.21 09:25:00,2018.09.21 09:10:00,-5.7470892650361335e-06,0.002448773792161458
2018.09.21 08:50:00,2018.09.21 08:55:00,2018.09.21 09:40:00,2018.09.21 09:25:00,3.3957818070232052e-06,0.003497091933091816
2018.09.21 08:40:00,2018.09.21 09:45:00,2018.09.21 10:40:00,2018.09.21 10:25:00,-6.005061572646632e-06,0.0028056741207318978
2018.09.21 11:20:00,2018.09.21 11:25:00,2018.09.21 12:35:00,2018.09.21 12:10:00,-5.3102385562407204e-05,0.0029172516157395675
2018.09.21 11:30:00,2018.09.21 11:35:00,2018.09.21 13:00:00,2018.09.21 12:25:00,-6.568842434156518e-05,0.0025303107948272388
2018.09.21 10:30:00,2018.09.21 11:35:00,2018.09.21 14:00:00,2018.09.21 13:45:00,-4.179589782284291e-06,0.0024482654862912944
2018.09.21 11:35:00,2018.09.21 11:40:00,2018.09.21 13:10:00,2018.09.21 12:35:00,-6.680129735796566e-05,0.002531905325401073
2018.09.21 11:40:00,2018.09.21 11:45:00,2018.09.21 13:20:00,2018.09.21 12:40:00,-6.55353055678979e-05,0.0026169015221617787
2018.09.21 11:45:00,2018.09.21 11:50:00,2018.09.21 13:25:00,2018.09.21 12:45:00,-6.560121707767921e-05,0.002386536469426844
2018.09.21 11:50:00,2018.09.21 11:55:00,2018.09.21 13:30:00,2018.09.21 12:50:00,-6.560121649854247e-05,0.0020410543890461235
2018.09.21 11:55:00,2018.09.21 12:00:00,2018.09.21 13:25:00,2018.09.21 12:55:00,-6.321392460558206e-05,0.0018085386906408199
2018.09.21 12:00:00,2018.09.21 12:05:00,2018.09.21 13:30:00,2018.09.21 13:05:00,-5.9682845487331204e-05,0.0015207990581761347
2018.09.21 12:15:00,2018.09.21 12:30:00,2018.09.21 13:50:00,2018.09.21 13:35:00,-6.551787617621325e-05,0.0010754790158583718
2018.09.21 12:20:00,2018.09.21 12:45:00,2018.09.21 14:05:00,2018.09.21 13:40:00,-7.076671764338522e-05,0.0016662231240478689
2018.09.21 12:35:00,2018.09.21 13:05:00,2018.09.21 14:40:00,2018.09.21 14:15:00,-6.440467933087771e-05,0.0015346780380843356
2018.09.21 12:45:00,2018.09.21 13:25:00,2018.09.21 15:05:00,2018.09.21 14:40:00,-6.0568524540898035e-05,0.0016514855711204407
